drugbank_id,drug_name,drug_type,gene_symbol,actions,in_liver_lcc
DB12754,Iodide,small molecule,CA2,inhibitor,True
DB12756,TAK-901,small molecule,BAX,activator,True
DB12757,Pelitrexol,small molecule,GART,inhibitor,True
DB12758,Atreleuton,small molecule,ALOX5,inhibitor,True
DB12763,MK-1496,small molecule,PLK1,inhibitor,True
DB12764,Opaganib,small molecule,SPHK2,inhibitor,True
DB12774,AZD-8055,small molecule,MTOR,inhibitor,True
DB12778,Rivipansel,small molecule,SELE,inhibitor,True
DB12778,Rivipansel,small molecule,SELL,inhibitor,True
DB12781,Balaglitazone,small molecule,PPARG,modulator,True
DB12783,Benserazide,small molecule,DDC,inhibitor,True
DB12784,Ilginatinib,small molecule,JAK2,modulator,True
DB12789,Dinoprost,small molecule,TBXA2R,agonist,True
DB12795,CMX-2043,small molecule,AKT1,modulator,True
DB12795,CMX-2043,small molecule,MET,modulator,True
DB12799,Laniquidar,small molecule,ABCB4,modulator,True
DB12803,Dichloroisoproterenol,small molecule,ADRB2,inhibitor,True
DB12804,Daniquidone,small molecule,TOP1,modulator,True
DB12804,Daniquidone,small molecule,TOP2B,modulator,True
DB12805,Ataciguat,small molecule,NPR1,activator,True
DB12808,Trifarotene,small molecule,RARG,agonist,True
DB12808,Trifarotene,small molecule,RARB,agonist,True
DB12808,Trifarotene,small molecule,RARA,agonist,True
DB12812,Palomid 529,small molecule,MAPKAP1,inhibitor,True
DB12816,Terpinen-4-ol,small molecule,ACHE,inhibitor,True
DB12816,Terpinen-4-ol,small molecule,XIAP,downregulator,True
DB12816,Terpinen-4-ol,small molecule,NFKB2,downregulator,True
DB12818,NM-3,small molecule,VEGFB,inhibitor,True
DB12818,NM-3,small molecule,VEGFC,inhibitor,True
DB12819,GSI-136,small molecule,APH1B,modulator,True
DB12819,GSI-136,small molecule,NCSTN,modulator,True
DB12819,GSI-136,small molecule,APH1A,modulator,True
DB12819,GSI-136,small molecule,PSENEN,modulator,True
DB12819,GSI-136,small molecule,PSEN1,modulator,True
DB12823,Tecarfarin,small molecule,VKORC1,inhibitor,True
DB12831,Gabexate,small molecule,KLKB1,inhibitor,True
DB12831,Gabexate,small molecule,F2,inhibitor,True
DB12831,Gabexate,small molecule,PLG,inhibitor,True
DB12839,Pegvaliase,biotech,PAH,modulator,True
DB12842,Pegamotecan,small molecule,TOP1,inhibitor,True
DB12843,Oleandrin,small molecule,ATP1A1,inhibitor,True
DB12843,Oleandrin,small molecule,ATP1B1,inhibitor,True
DB12843,Oleandrin,small molecule,ATP1B2,inhibitor,True
DB12843,Oleandrin,small molecule,ATP1B3,inhibitor,True
DB12843,Oleandrin,small molecule,MMP9,inhibitor;downregulator,True
DB12843,Oleandrin,small molecule,MMP2,inhibitor;downregulator,True
DB12843,Oleandrin,small molecule,NGF,inhibitor,True
DB12843,Oleandrin,small molecule,CASP3,regulator,True
DB12843,Oleandrin,small molecule,CASP8,regulator,True
DB12843,Oleandrin,small molecule,CXCL8,inhibitor,True
DB12843,Oleandrin,small molecule,MTOR,downregulator,True
DB12843,Oleandrin,small molecule,NFKB2,inhibitor,True
DB12847,Pyroxamide,small molecule,HDAC1,inhibitor,True
DB12847,Pyroxamide,small molecule,HDAC1,inhibitor,True
DB12848,PF-04217903,small molecule,MET,inhibitor,True
DB12850,Etalocib,small molecule,LTB4R,antagonist,True
DB12852,MK-0752,small molecule,PSENEN,modulator,True
DB12852,MK-0752,small molecule,NCSTN,modulator,True
DB12852,MK-0752,small molecule,APH1B,modulator,True
DB12852,MK-0752,small molecule,PSEN1,modulator,True
DB12852,MK-0752,small molecule,APH1A,inhibitor,True
DB12854,BMS-908662,small molecule,BRAF,inhibitor,True
DB12857,NVP-LEQ-506,small molecule,SMO,inhibitor,True
DB12866,Pradigastat,small molecule,DGAT1,modulator,True
DB12868,Intoplicine,small molecule,TOP1,modulator,True
DB12872,Vonicog alfa,biotech,F8,stabilization,True
DB12872,Vonicog alfa,biotech,COL1A1,binder,True
DB12875,Mavatrep,small molecule,TRPV1,antagonist,True
DB12879,Omigapil,small molecule,GAPDH,modulator,True
DB12881,Indole-3-carbinol,small molecule,NFKBIA,inhibitor,True
DB12887,Tazemetostat,small molecule,EZH2,inhibitor,True
DB12887,Tazemetostat,small molecule,EZH1,inhibitor,True
DB12888,Ezutromid,small molecule,UTRN,upregulator,True
DB12893,Sacituzumab govitecan,biotech,TACSTD2,antibody,True
