dilirank_name,Z_mito,k_mito,Z_bile,k_bile,Z_reactive,k_reactive,Proposed_Mechanism,Max_Z_Mech,is_dili,tmc_prob,Mechanism_Declaration
Olsalazine sodium,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.7043310982985602,Unexplained / Idiosyncratic
Omeprazole,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.7153734378810763,Unexplained / Idiosyncratic
Ondansetron hydrochloride,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.5759988313827464,Unexplained / Idiosyncratic
Opicapone,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.6236119332707445,Unexplained / Idiosyncratic
Orlistat,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.4601497751229519,Unexplained / Idiosyncratic
Orphenadrine hydrochloride,-0.2765225972187297,0,-0.2201519123028536,0,-0.2635231383473649,0,Unexplained,-0.2201519123028536,0,0.4619098397797765,Unexplained / Idiosyncratic
Osimertinib mesylate,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.5060443990747329,Unexplained / Idiosyncratic
Ospemifene,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.4178416058791466,Unexplained / Idiosyncratic
Oxacillin sodium,-0.330507719323277,0,-0.2631318639840472,0,-0.314970394174356,0,Unexplained,-0.2631318639840472,1,0.6348970827059552,Unexplained / Idiosyncratic
Oxandrolone,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.4177754658185745,Unexplained / Idiosyncratic
Oxaprozin,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6667437363146016,Unexplained / Idiosyncratic
Oxcarbazepine,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5243209195180227,Unexplained / Idiosyncratic
Oxycodone hydrochloride,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.2868201077166856,Unexplained / Idiosyncratic
Oxymetholone,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4080710776817026,Unexplained / Idiosyncratic
Oxymorphone hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.2560645345023712,Unexplained / Idiosyncratic
Oxytocin,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,0,0.2897981211609526,Unexplained / Idiosyncratic
Paclitaxel,5.403367736466689,1,-0.1441232575024438,0,-0.1725163898355885,0,Mitochondrial,5.403367736466689,1,0.5800551597369626,Mitochondrial (Z=5.4)
Pafolacianine sodium,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.2722158515100054,Unexplained / Idiosyncratic
Palbociclib,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.7072601783617484,Unexplained / Idiosyncratic
Paliperidone,-0.4047876341965143,0,-0.3222694009141709,0,-0.3857583749052298,0,Unexplained,-0.3222694009141709,1,0.6955095242242317,Unexplained / Idiosyncratic
Pantoprazole sodium,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5603055215501079,Unexplained / Idiosyncratic
Papaverine hydrochloride,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.5628241833624775,Unexplained / Idiosyncratic
Paromomycin sulfate,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.311563966461642,Unexplained / Idiosyncratic
Paroxetine hydrochloride,-0.3620530666058899,0,-0.2882465150048876,0,-0.3450327796711771,0,Unexplained,-0.2882465150048876,1,0.4405576156022354,Unexplained / Idiosyncratic
Pazopanib hydrochloride,-0.330507719323277,0,-0.2631318639840472,0,-0.314970394174356,0,Unexplained,-0.2631318639840472,1,0.7630729451678515,Unexplained / Idiosyncratic
Pegfilgrastim,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.2731254956791829,Unexplained / Idiosyncratic
Penbutolol sulfate,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,0,0.388095750627388,Unexplained / Idiosyncratic
Penicillin v potassium,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,0,0.6025221478907022,Unexplained / Idiosyncratic
Pentagastrin,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.2962638587092399,Unexplained / Idiosyncratic
Pentostatin,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.4002967879128426,Unexplained / Idiosyncratic
Perampanel,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,0,0.5029150891994173,Unexplained / Idiosyncratic
Perhexiline,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.497661168025972,Unexplained / Idiosyncratic
Perphenazine,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5332223558127478,Unexplained / Idiosyncratic
Pexidartinib hydrochloride,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.5444395708083108,Unexplained / Idiosyncratic
Phendimetrazine tartrate,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.4891166298303255,Unexplained / Idiosyncratic
Phenelzine sulfate,-0.2765225972187297,0,-0.2201519123028536,0,-0.2635231383473649,0,Unexplained,-0.2201519123028536,1,0.7201296567582207,Unexplained / Idiosyncratic
Phenobarbital sodium,-0.2765225972187297,0,-0.2201519123028536,0,-0.2635231383473649,0,Unexplained,-0.2201519123028536,1,0.7180441797746131,Unexplained / Idiosyncratic
Phenoxybenzamine hydrochloride,-0.31354715319876,0,-0.249628804546565,0,-0.2988071523335984,0,Unexplained,-0.249628804546565,0,0.6104474981388821,Unexplained / Idiosyncratic
Phentolamine mesylate,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,0,0.404819639348584,Unexplained / Idiosyncratic
Phenytoin,-0.330507719323277,0,-0.2631318639840472,0,-0.314970394174356,0,Unexplained,-0.2631318639840472,1,0.6830461491782259,Unexplained / Idiosyncratic
Phytonadione,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.5970077684940489,Unexplained / Idiosyncratic
Piflufolastat f-18,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.257119155998026,Unexplained / Idiosyncratic
Pimavanserin tartrate,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.3172452412742062,Unexplained / Idiosyncratic
Pimozide,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,0,0.271530507804763,Unexplained / Idiosyncratic
Pindolol,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,0,0.3703297391006984,Unexplained / Idiosyncratic
Pioglitazone hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5494481627631875,Unexplained / Idiosyncratic
Pirfenidone,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.620305321448045,Unexplained / Idiosyncratic
Piroxicam,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5869722977886614,Unexplained / Idiosyncratic
Pitolisant hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.4954963129854748,Unexplained / Idiosyncratic
Plerixafor,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.49268098519815,Unexplained / Idiosyncratic
Pomalidomide,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.6013648639186014,Unexplained / Idiosyncratic
Posaconazole,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.3635425332030989,Unexplained / Idiosyncratic
Pralnacasan,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.6370534317262058,Unexplained / Idiosyncratic
Pramlintide acetate,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,0,0.3627939201791771,Unexplained / Idiosyncratic
Prasugrel hydrochloride,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.5187932202118901,Unexplained / Idiosyncratic
Pravastatin sodium,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4443447391009191,Unexplained / Idiosyncratic
Prednisolone,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.431781192010103,Unexplained / Idiosyncratic
Prednisone,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.4382669080014039,Unexplained / Idiosyncratic
Pregabalin,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.3126028865354,Unexplained / Idiosyncratic
Primidone,-0.330507719323277,0,-0.2631318639840472,0,-0.314970394174356,0,Unexplained,-0.2631318639840472,0,0.4751103820631671,Unexplained / Idiosyncratic
Procainamide hydrochloride,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5039865019998303,Unexplained / Idiosyncratic
Procarbazine hydrochloride,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.3969033119185169,Unexplained / Idiosyncratic
Prochlorperazine maleate,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.5463186858671293,Unexplained / Idiosyncratic
Procyclidine hydrochloride,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,0,0.3405925537712716,Unexplained / Idiosyncratic
Progesterone,-0.330507719323277,0,-0.2631318639840472,0,-0.314970394174356,0,Unexplained,-0.2631318639840472,1,0.7329791420299745,Unexplained / Idiosyncratic
Promethazine hydrochloride,-0.376836779377964,0,-0.3000164848751395,0,-0.3591215030713894,0,Unexplained,-0.3000164848751395,1,0.644559975246011,Unexplained / Idiosyncratic
Propafenone hydrochloride,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.5299879449156017,Unexplained / Idiosyncratic
Propofol,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.3645916051665016,Unexplained / Idiosyncratic
Propoxyphene hydrochloride,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.5145029850318901,Unexplained / Idiosyncratic
Propylthiouracil,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.609807474281831,Unexplained / Idiosyncratic
Protirelin,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3193862655731881,Unexplained / Idiosyncratic
Protriptyline hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.4890920605782933,Unexplained / Idiosyncratic
Pseudoephedrine hydrochloride,-0.376836779377964,0,-0.3000164848751395,0,-0.3591215030713894,0,Unexplained,-0.3000164848751395,0,0.5254119582381065,Unexplained / Idiosyncratic
Pyrazinamide,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5074357125160396,Unexplained / Idiosyncratic
Pyridoxine hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.5437277017921566,Unexplained / Idiosyncratic
Pyrimethamine,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.6486588965105801,Unexplained / Idiosyncratic
Quazepam,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.5558361046408208,Unexplained / Idiosyncratic
Quinapril hydrochloride,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.5126258804771545,Unexplained / Idiosyncratic
Quinine sulfate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4521148115493627,Unexplained / Idiosyncratic
Rabeprazole sodium,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.5655605893629523,Unexplained / Idiosyncratic
Raloxifene hydrochloride,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.4997772300262,Unexplained / Idiosyncratic
Raltegravir potassium,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5343940364348422,Unexplained / Idiosyncratic
Ramelteon,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.4115266249529649,Unexplained / Idiosyncratic
Ramipril,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5198155519070463,Unexplained / Idiosyncratic
Ranitidine hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5877311705900383,Unexplained / Idiosyncratic
Ranolazine,-0.2560101785464095,0,-0.2038210654133459,0,-0.2439750182371333,0,Unexplained,-0.2038210654133459,0,0.5843926096799104,Unexplained / Idiosyncratic
Regadenoson,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.2954772067379865,Unexplained / Idiosyncratic
Regorafenib,-0.4434226364971609,0,-0.3530284409487348,0,-0.4225771273642583,0,Unexplained,-0.3530284409487348,1,0.7611053899150425,Unexplained / Idiosyncratic
Remdesivir,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.3419426885416227,Unexplained / Idiosyncratic
Remifentanil hydrochloride,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.4008733201822219,Unexplained / Idiosyncratic
Repaglinide,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.6095957438150672,Unexplained / Idiosyncratic
Reserpine,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.4871274428042988,Unexplained / Idiosyncratic
Ribavirin,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.5378061297557752,Unexplained / Idiosyncratic
Riboflavin 5'-phosphate,-0.7680305356392283,0,-0.611463196240038,0,-0.7319250547113999,0,Unexplained,-0.611463196240038,0,0.7139400315353617,Unexplained / Idiosyncratic
Rifabutin,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.5408941005046115,Unexplained / Idiosyncratic
Rifampin,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.692062769195547,Unexplained / Idiosyncratic
Rifamycin sodium,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,0,0.5582857602305612,Unexplained / Idiosyncratic
Rilpivirine hydrochloride,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.7270213370680789,Unexplained / Idiosyncratic
Riluzole,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5524320993366347,Unexplained / Idiosyncratic
Rimantadine hydrochloride,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3726629829758887,Unexplained / Idiosyncratic
Rimegepant sulfate,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3861514075889836,Unexplained / Idiosyncratic
Riociguat,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.4590814149834911,Unexplained / Idiosyncratic
Risperidone,-0.3620530666058899,0,-0.2882465150048876,0,-0.3450327796711771,0,Unexplained,-0.2882465150048876,1,0.6806734929314305,Unexplained / Idiosyncratic
Ritonavir,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5918495233640673,Unexplained / Idiosyncratic
Rivaroxaban,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.5584123596538559,Unexplained / Idiosyncratic
Rivastigmine tartrate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4999485381166237,Unexplained / Idiosyncratic
Roflumilast,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3636503972824859,Unexplained / Idiosyncratic
Rolapitant hydrochloride,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3044157382718787,Unexplained / Idiosyncratic
Romidepsin,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,0,0.5342171525731298,Unexplained / Idiosyncratic
Ropinirole hydrochloride,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.4893986068579044,Unexplained / Idiosyncratic
Rosiglitazone maleate,-0.2765225972187297,0,-0.2201519123028536,0,-0.2635231383473649,0,Unexplained,-0.2201519123028536,1,0.657942789228893,Unexplained / Idiosyncratic
Safinamide mesylate,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.4450959678140577,Unexplained / Idiosyncratic
Salsalate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6562435600562081,Unexplained / Idiosyncratic
Saquinavir mesylate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.2883227063765352,Unexplained / Idiosyncratic
Saxagliptin hydrochloride,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.3868213347798149,Unexplained / Idiosyncratic
Scopolamine,-0.2956150909981073,0,-0.2353522939658232,0,-0.2817180849095055,0,Unexplained,-0.2353522939658232,0,0.3209657907368011,Unexplained / Idiosyncratic
Selegiline hydrochloride,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.572578156660499,Unexplained / Idiosyncratic
Selexipag,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.4431261871995554,Unexplained / Idiosyncratic
Semaglutide,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.2509907131902699,Unexplained / Idiosyncratic
Sertraline hydrochloride,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.5856209874824251,Unexplained / Idiosyncratic
Setmelanotide acetate,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3394995507816322,Unexplained / Idiosyncratic
Sibutramine hydrochloride,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.3775641880654232,Unexplained / Idiosyncratic
Sildenafil citrate,-0.2560101785464095,0,-0.2038210654133459,0,-0.2439750182371333,0,Unexplained,-0.2038210654133459,1,0.6588442278192485,Unexplained / Idiosyncratic
Simvastatin,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5889711776658949,Unexplained / Idiosyncratic
Sincalide,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.3463530614016529,Unexplained / Idiosyncratic
Sirolimus,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.4993176345124484,Unexplained / Idiosyncratic
Sitaxsentan,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.7165197578308944,Unexplained / Idiosyncratic
Sodium bicarbonate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.4927660465764493,Unexplained / Idiosyncratic
Sodium oxybate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.3791485134691326,Unexplained / Idiosyncratic
Sofosbuvir,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.4776073297218313,Unexplained / Idiosyncratic
Solriamfetol hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.4141182142453808,Unexplained / Idiosyncratic
Spironolactone,-0.2765225972187297,0,-0.2201519123028536,0,-0.2635231383473649,0,Unexplained,-0.2201519123028536,1,0.6914409105119537,Unexplained / Idiosyncratic
Stavudine,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5113638110278204,Unexplained / Idiosyncratic
Stiripentol,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,0,0.4539357744304264,Unexplained / Idiosyncratic
Streptomycin sulfate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.3130461810687818,Unexplained / Idiosyncratic
Sufentanil citrate,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.4170569752815716,Unexplained / Idiosyncratic
Sulfadiazine,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6432372824712566,Unexplained / Idiosyncratic
Sulfamethizole,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.6690335031292657,Unexplained / Idiosyncratic
Sulfasalazine,-0.4047876341965143,0,-0.3222694009141709,0,-0.3857583749052298,0,Unexplained,-0.3222694009141709,1,0.7966842733449132,Unexplained / Idiosyncratic
Sulfathiazole,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.7547267597010574,Unexplained / Idiosyncratic
Sulindac,-0.2765225972187297,0,-0.2201519123028536,0,-0.2635231383473649,0,Unexplained,-0.2201519123028536,1,0.6166413787332699,Unexplained / Idiosyncratic
Suvorexant,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.6587133822886423,Unexplained / Idiosyncratic
Tacrolimus,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6548030504255555,Unexplained / Idiosyncratic
Tadalafil,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5821419122353932,Unexplained / Idiosyncratic
Tamoxifen citrate,-0.330507719323277,0,-0.2631318639840472,0,-0.314970394174356,0,Unexplained,-0.2631318639840472,1,0.7182216255372782,Unexplained / Idiosyncratic
Tamsulosin hydrochloride,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.6266861715152939,Unexplained / Idiosyncratic
Tapentadol hydrochloride,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,0,0.3278362823158946,Unexplained / Idiosyncratic
Tasosartan,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5732321907308047,Unexplained / Idiosyncratic
Tecovirimat,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.4300179029069704,Unexplained / Idiosyncratic
Telmisartan,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6524857216167796,Unexplained / Idiosyncratic
Temsirolimus,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.4698198642154463,Unexplained / Idiosyncratic
Tenapanor hydrochloride,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.4065509679372771,Unexplained / Idiosyncratic
Teniposide,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5359851515774036,Unexplained / Idiosyncratic
Terazosin hydrochloride,-0.2765225972187297,0,-0.2201519123028536,0,-0.2635231383473649,0,Unexplained,-0.2201519123028536,0,0.690002879997693,Unexplained / Idiosyncratic
Terbinafine hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4514776603983162,Unexplained / Idiosyncratic
Terbutaline sulfate,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.3474654931840299,Unexplained / Idiosyncratic
Teriflunomide,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.6233057469847977,Unexplained / Idiosyncratic
Teriparatide acetate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.2545077673802122,Unexplained / Idiosyncratic
Testosterone enanthate,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5738403006130729,Unexplained / Idiosyncratic
Thalidomide,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5413352364187487,Unexplained / Idiosyncratic
