drugbank_id,drug_name,dilirank_name,n_targets,dilirank,is_dili,Z,I_T,mu_T,pool_size,smiles,targets,target_list,logp,mw,hbd,hba,tpsa,rotatable,k,n_dili_hits,n_cyp_hits,n_tf_hits,n_transporter_hits,n_network_hits,network_fraction,dili_fraction,has_network_targets,has_transporter_targets,high_logp,ecnp_z,ecnp_eligible,y_pred_full
DB00013,Urokinase,Urokinase,6,vNo-DILI-concern,0,2.592910904404679,0.6322728199789286,0.3512386752037297,572,CC(C)OC(=O)NC1=CC2=C(C=C1)N=C(N2)C3=CSC=N3,"['PLG', 'PLAUR', 'SERPINE1', 'SERPINA5', 'ST14', 'NID1']","['PLG', 'PLAUR', 'SERPINE1', 'SERPINA5', 'ST14', 'NID1']",3.6433000000000018,302.35900000000004,2.0,5.0,79.89999999999999,3.0,6,1,0,0,0,1,0.16666666666666666,0.16666666666666666,1,0,1,2.592910904404679,1,0.98459125
DB00091,Cyclosporine,Cyclosporine,4,vMost-DILI-concern,1,-0.1562503914682074,0.0681930837491614,0.0812170384617603,680,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,"['CAMLG', 'PPP3CA', 'PPIA', 'PPIF']","['CAMLG', 'PPP3CA', 'PPIA', 'PPIF']",3.2690000000000063,1202.6349999999982,5.0,12.0,278.8,15.0,4,0,0,0,0,0,0.0,0.0,0,0,1,-0.1562503914682074,0,0.26878124
DB00115,Cyanocobalamin,Cyanocobalamin,5,vNo-DILI-concern,0,0.441946121561886,0.2631598795247906,0.200445010487839,752,CC1=CC2=C(C=C1C)[N+](=CN2)C3C(C(C(O3)CO)OP(=O)(O)OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=CC8=NC(=C(C4=N5)C)C(C8(C)C)CCC(=N)[O-])N7)CCC(=N)[O-])(C)CC(=O)N)C)CCC(=N)[O-])(C)CC(=O)N)C)CC(=O)N)C)O.[C]#N.[Co+2],"['MTR', 'MTRR', 'MMAA', 'MMACHC', 'MTHFR']","['MTR', 'MTRR', 'MMAA', 'MMACHC', 'MTHFR']",2.2330200000000056,1355.3879999999995,12.0,21.0,497.12,26.0,5,1,0,0,0,1,0.2,0.2,1,0,0,0.441946121561886,1,0.8943951
DB00118,Ademetionine,Methionine,5,vNo-DILI-concern,0,-0.7455050879568167,0.1537443667011179,0.2366018404066556,687,CSCCC(C(=O)O)N,"['COMT', 'GNMT', 'MAT2A', 'CBS', 'MAT1A']","['COMT', 'GNMT', 'MAT2A', 'CBS', 'MAT1A']",0.15140000000000003,149.215,2.0,3.0,63.31999999999999,4.0,5,0,0,0,0,0,0.0,0.0,0,0,0,-0.7455050879568167,0,0.065387264
DB00122,Choline,Choline c-11,5,vNo-DILI-concern,0,0.6616457078715641,0.2164306766200323,0.1452651662851836,660,C[N+](C)(C)CCO,"['ACHE', 'PCYT1A', 'PLD2', 'BCHE', 'PLD1']","['ACHE', 'PCYT1A', 'PLD2', 'BCHE', 'PLD1']",-0.3150999999999999,104.17299999999999,1.0,1.0,20.23,2.0,5,0,0,0,0,0,0.0,0.0,0,0,0,0.6616457078715641,0,0.4220832
DB00125,Arginine,Arginine hydrochloride,3,vNo-DILI-concern,0,-0.1964392146564791,0.0738641607480972,0.1007361504939913,514,C(CC(C(=O)O)N)CN=C(N)N.Cl,"['ASL', 'ASS1', 'NOS3']","['ASL', 'ASS1', 'NOS3']",-1.1262999999999996,210.665,4.0,3.0,127.71999999999998,5.0,3,0,0,0,0,0,0.0,0.0,0,0,0,-0.1964392146564791,0,0.031773787
DB00131,Adenosine phosphate,Adenosine,11,vNo-DILI-concern,0,-0.7994249701482159,0.1734557274501131,0.2436313693350927,1236,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,"['PRKAA1', 'ADK', 'PRKAB1', 'ACSS2', 'PRKAA1', 'ADCY1', 'ACSL1', 'CREB1', 'PDE4B', 'PYGL', 'FBP1']","['PRKAA1', 'ADK', 'PRKAB1', 'ACSS2', 'PRKAA1', 'ADCY1', 'ACSL1', 'CREB1', 'PDE4B', 'PYGL', 'FBP1']",-1.979999999999999,267.245,4.0,9.0,139.54000000000002,2.0,11,0,0,0,0,0,0.0,0.0,0,0,0,-0.7994249701482159,0,0.027764136
DB00133,Serine,Reserpine,6,vNo-DILI-concern,0,-0.4972011802382858,0.1309075050598594,0.1767925236294559,560,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,"['CBS', 'SDS', 'SRR', 'SPTLC2', 'SPTLC1', 'AGXT']","['CBS', 'SDS', 'SRR', 'SPTLC2', 'SPTLC1', 'AGXT']",4.171100000000004,608.6880000000003,1.0,10.0,117.78000000000002,8.0,6,0,0,0,0,0,0.0,0.0,0,0,1,-0.4972011802382858,0,0.9914609
DB00134,Methionine,Methionine,5,vNo-DILI-concern,0,-0.5513727193331183,0.1216399256177453,0.1827353451879002,751,CSCCC(C(=O)O)N,"['MTRR', 'MTR', 'METAP2', 'BHMT', 'BHMT2']","['MTRR', 'MTR', 'METAP2', 'BHMT', 'BHMT2']",0.15140000000000003,149.215,2.0,3.0,63.31999999999999,4.0,5,0,0,0,0,0,0.0,0.0,0,0,0,-0.5513727193331183,0,0.06509931
DB00142,Glutamic acid,Carglumic acid,31,vNo-DILI-concern,0,3.2202157531822104,1.217663073735609,0.94924415462782,1967,C(CC(=O)O)C(C(=O)O)NC(=O)N,"['OPLAH', 'PFAS', 'BCAT2', 'GLS', 'GOT2', 'ASNS', 'GLUL', 'GOT1', 'TAT', 'GPT', 'GGCX', 'GCLC', 'GLUD2', 'GMPS', 'ABAT', 'FPGS', 'ENPEP', 'EARS2', 'NADSYN1', 'NAGS', 'AADAT', 'GPT2', 'AASS', 'GLS2', 'PSAT1', 'GLUD1', 'GCLM', 'FOLH1', 'FTCD', 'ALDH18A1', 'GOT1']","['OPLAH', 'PFAS', 'BCAT2', 'GLS', 'GOT2', 'ASNS', 'GLUL', 'GOT1', 'TAT', 'GPT', 'GGCX', 'GCLC', 'GLUD2', 'GMPS', 'ABAT', 'FPGS', 'ENPEP', 'EARS2', 'NADSYN1', 'NAGS', 'AADAT', 'GPT2', 'AASS', 'GLS2', 'PSAT1', 'GLUD1', 'GCLM', 'FOLH1', 'FTCD', 'ALDH18A1', 'GOT1']",-1.0272999999999997,190.155,4.0,3.0,129.72,5.0,31,2,0,0,0,2,0.06451612903225806,0.06451612903225806,1,0,0,3.2202157531822104,1,0.8185097
DB00162,Vitamin A,Vitamin C,11,vNo-DILI-concern,0,0.6128090625657202,0.7640840178166162,0.6933764688146915,855,C(C(C1C(=C(C(=O)O1)O)O)O)O,"['APOD', 'PTGDS', 'RDH12', 'RDH5', 'ALDH1A2', 'ALDH1A1', 'LRAT', 'DHRS3', 'RETSAT', 'RDH11', 'DHRS4']","['APOD', 'PTGDS', 'RDH12', 'RDH5', 'ALDH1A2', 'ALDH1A1', 'LRAT', 'DHRS3', 'RETSAT', 'RDH11', 'DHRS4']",-1.4073999999999995,176.124,4.0,6.0,107.22000000000001,2.0,11,0,0,0,0,0,0.0,0.0,0,0,0,0.6128090625657202,0,0.63438743
DB00163,Vitamin E,Vitamin E,5,vNo-DILI-concern,0,0.1729685518703793,0.3417062520894954,0.3272594712460401,257,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C,"['NR1I2', 'ALOX5', 'PRKCA', 'PPP2CB', 'PPP2CA']","['NR1I2', 'ALOX5', 'PRKCA', 'PPP2CB', 'PPP2CA']",8.840260000000002,430.7170000000002,1.0,2.0,29.46,12.0,5,1,0,1,0,1,0.2,0.2,1,0,1,0.1729685518703793,1,0.4143287
DB00166,Lipoic acid,Valproic acid,3,vMost-DILI-concern,1,0.0012808256518554,0.0205569751345016,0.0204471537940689,512,CCCC(CCC)C(=O)O,"['LIPT1', 'SLC5A6', 'LIAS']","['LIPT1', 'SLC5A6', 'LIAS']",2.2874,144.214,1.0,1.0,37.3,5.0,3,0,0,0,0,0,0.0,0.0,0,0,0,0.0012808256518554,0,0.4541788
DB00172,Proline,Pemoline,14,vMost-DILI-concern,1,-1.4065680108904102,0.2944995156489617,0.3965819145074379,1414,C1=CC=C(C=C1)C2C(=O)N=C(O2)N,"['PPIB', 'PPIA', 'PYCR1', 'PYCR2', 'P4HA2', 'PRODH', 'PPIH', 'P4HA1', 'PPIF', 'PPIG', 'P3H1', 'PARS2', 'P3H3', 'L3HYPDH']","['PPIB', 'PPIA', 'PYCR1', 'PYCR2', 'P4HA2', 'PRODH', 'PPIH', 'P4HA1', 'PPIF', 'PPIG', 'P3H1', 'PARS2', 'P3H3', 'L3HYPDH']",0.5992000000000001,176.17499999999995,1.0,3.0,64.67999999999999,1.0,14,0,0,0,0,0,0.0,0.0,0,0,0,-1.4065680108904102,0,0.6993555
DB00173,Adenine,Adenosine,4,vNo-DILI-concern,0,0.0075158989837447,0.0444075788703567,0.0438217257629995,439,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,"['APRT', 'MTAP', 'ACACB', 'SRPK2']","['APRT', 'MTAP', 'ACACB', 'SRPK2']",-1.979999999999999,267.245,4.0,9.0,139.54000000000002,2.0,4,0,0,0,0,0,0.0,0.0,0,0,0,0.0075158989837447,0,0.18932973
DB00182,Amphetamine,Amphetamine sulfate,3,vLess-DILI-concern,1,0.0407229279134931,0.0895055440538364,0.0858987460782253,350,CC(CC1=CC=CC=C1)N.CC(CC1=CC=CC=C1)N.OS(=O)(=O)O,"['MAOA', 'ADRA1A', 'MAOB']","['MAOA', 'ADRA1A', 'MAOB']",2.4998000000000005,368.499,4.0,4.0,126.64,4.0,3,0,0,0,0,0,0.0,0.0,0,0,0,0.0407229279134931,0,0.055200193
DB00188,Bortezomib,Bortezomib,3,vMost-DILI-concern,1,-0.1655785122138706,0.030319911183332,0.0457280138813414,265,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,"['PSMB5', 'PRSS1', 'PSMB1']","['PSMB5', 'PRSS1', 'PSMB1']",0.36059999999999875,384.2450000000001,4.0,6.0,124.44000000000001,9.0,3,0,0,0,0,0,0.0,0.0,0,0,0,-0.1655785122138706,0,0.50462854
DB00197,Troglitazone,Troglitazone,7,vMost-DILI-concern,1,3.5529257386319064,0.6353364660400564,0.348222174126044,881,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,"['PPARG', 'ESRRA', 'PPARD', 'PPARA', 'GSTP1', 'ACSL4', 'SERPINE1']","['PPARG', 'ESRRA', 'PPARD', 'PPARA', 'GSTP1', 'ACSL4', 'SERPINE1']",4.374260000000003,441.54900000000015,2.0,6.0,84.86,5.0,7,2,0,1,0,2,0.2857142857142857,0.2857142857142857,1,0,1,3.5529257386319064,1,0.9766558
DB00201,Caffeine,Caffeine citrate,10,vNo-DILI-concern,0,1.2010143263289843,0.2848060096276592,0.1818261267151956,791,CN1C=NC2=C1C(=O)N(C(=O)N2C)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,"['NT5E', 'ADORA2A', 'PDE4B', 'PDE4A', 'PRKDC', 'PIK3CD', 'PIK3CA', 'PIK3CB', 'ITPR1', 'ATM']","['NT5E', 'ADORA2A', 'PDE4B', 'PDE4A', 'PRKDC', 'PIK3CD', 'PIK3CA', 'PIK3CB', 'ITPR1', 'ATM']",-2.277799999999997,386.3170000000001,4.0,10.0,193.94999999999996,5.0,10,1,0,0,0,1,0.1,0.1,1,0,0,1.2010143263289843,1,0.78085375
DB00227,Lovastatin,Lovastatin,3,vLess-DILI-concern,1,-0.081322247179862,0.0360992402362532,0.0432647848163283,220,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,"['HMGCR', 'ITGAL', 'HDAC2']","['HMGCR', 'ITGAL', 'HDAC2']",4.195500000000004,404.54700000000025,1.0,5.0,72.83000000000001,6.0,3,0,0,0,0,0,0.0,0.0,0,0,1,-0.081322247179862,0,0.97928315
DB00233,Aminosalicylic acid,Aminosalicylic acid ,4,vMOST-DILI-concern,1,2.4446706727004432,0.3817450549417288,0.2124452692492843,341,C1=CC(=C(C=C1N)O)C(=O)O,"['DHFR', 'PTGS2', 'CHUK', 'ALOX5']","['DHFR', 'PTGS2', 'CHUK', 'ALOX5']",0.6726,153.137,3.0,3.0,83.55,1.0,4,1,0,0,0,1,0.25,0.25,1,0,0,2.4446706727004432,1,0.99319285
DB00242,Cladribine,Cladribine,10,vLess-DILI-concern,1,0.4594334509141496,0.336514585105486,0.2907101607257413,679,C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O,"['RRM1', 'ADA', 'RRM2B', 'POLA1', 'POLE', 'POLE2', 'POLE3', 'POLE4', 'PNP', 'PARP1']","['RRM1', 'ADA', 'RRM2B', 'POLA1', 'POLE', 'POLE2', 'POLE3', 'POLE4', 'PNP', 'PARP1']",-0.2974000000000001,285.691,3.0,8.0,119.31,2.0,10,1,0,0,0,1,0.1,0.1,1,0,0,0.4594334509141496,1,0.9681916
DB00244,Mesalazine,Mesalamine,5,vLess-DILI-concern,1,0.6058452998387699,0.3984683027525904,0.347282063860086,232,C1=CC(=C(C=C1N)C(=O)O)O,"['PTGS2', 'ALOX5', 'PPARG', 'CHUK', 'IKBKB']","['PTGS2', 'ALOX5', 'PPARG', 'CHUK', 'IKBKB']",0.6725999999999999,153.137,3.0,3.0,83.55000000000001,1.0,5,1,0,0,0,1,0.2,0.2,1,0,0,0.6058452998387699,1,0.9959615
DB00246,Ziprasidone,Ziprasidone hydrochloride,3,vLess-DILI-concern,1,-0.002670790108699,0.0401407873989792,0.0405175684636718,244,C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54.Cl,"['ADRA1A', 'ADRA1B', 'ADRA2B']","['ADRA1A', 'ADRA1B', 'ADRA2B']",4.230800000000004,449.4070000000001,1.0,5.0,48.47,4.0,3,0,0,0,0,0,0.0,0.0,0,0,1,-0.002670790108699,0,0.9923475
DB00248,Cabergoline,Cabergoline,4,vNo-DILI-concern,0,0.0242045082210712,0.0499660371507879,0.0469128142156312,470,CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)CC=C,"['ADRA2B', 'ADRA1A', 'ADRA1B', 'ADRB2']","['ADRA2B', 'ADRA1A', 'ADRA1B', 'ADRB2']",3.193900000000002,451.61500000000024,2.0,4.0,71.67999999999999,8.0,4,0,0,0,0,0,0.0,0.0,0,0,1,0.0242045082210712,0,0.11081263
DB00252,Phenytoin,Phenytoin,3,vMost-DILI-concern,1,2.11478356864252,0.2269394192930013,0.0455763037005093,474,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,"['SCN8A', 'NR1I2', 'SCN1B']","['SCN8A', 'NR1I2', 'SCN1B']",1.7696,252.273,2.0,2.0,58.2,2.0,3,1,0,1,0,1,0.3333333333333333,0.3333333333333333,1,0,0,2.11478356864252,1,0.92969394
DB00279,Liothyronine,Liothyronine sodium,3,vNo-DILI-concern,0,-0.3630560474721638,0.0551528673982849,0.086593808901206,331,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)[O-])N)I)I)O.[Na+],"['THRA', 'THRB', 'PCNA']","['THRA', 'THRB', 'PCNA']",-0.3780000000000004,672.9580000000001,2.0,5.0,95.61,5.0,3,0,0,0,0,0,0.0,0.0,0,0,0,-0.3630560474721638,0,0.9801931
DB00281,Lidocaine,Lidocaine,4,vNo-DILI-concern,0,1.0213340923855172,0.2540227235341682,0.1675433961098793,514,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,"['SCN9A', 'EGFR', 'ORM1', 'ORM2']","['SCN9A', 'EGFR', 'ORM1', 'ORM2']",2.5837400000000006,234.343,1.0,2.0,32.34,5.0,4,0,0,0,0,0,0.0,0.0,0,0,0,1.0213340923855172,0,0.9719168
DB00313,Valproic acid,Valproic acid,13,vMost-DILI-concern,1,-0.3613267959605603,0.4134446532972456,0.439491555056262,1450,CCCC(CCC)C(=O)O,"['ABAT', 'GSK3A', 'ACADSB', 'OGDH', 'ALDH5A1', 'HDAC2', 'PPARA', 'PPARD', 'PPARG', 'HDAC1', 'CDKN1A', 'HGF', 'ODC1']","['ABAT', 'GSK3A', 'ACADSB', 'OGDH', 'ALDH5A1', 'HDAC2', 'PPARA', 'PPARD', 'PPARG', 'HDAC1', 'CDKN1A', 'HGF', 'ODC1']",2.2874,144.214,1.0,1.0,37.3,5.0,13,1,0,1,0,1,0.07692307692307693,0.07692307692307693,1,0,0,-0.3613267959605603,1,0.83950126
DB00316,Acetaminophen,Acetaminophen,3,vMost-DILI-concern,1,1.7853803690737746,0.2817927957968599,0.1261765062060391,404,CC(=O)NC1=CC=C(C=C1)O,"['PTGS2', 'PTGES3', 'TRPV1']","['PTGS2', 'PTGES3', 'TRPV1']",1.3505999999999998,151.165,2.0,2.0,49.33,1.0,3,1,0,0,0,1,0.3333333333333333,0.3333333333333333,1,0,0,1.7853803690737746,1,0.998348
DB00321,Amitriptyline,Amitriptyline hydrochloride,3,vLess-DILI-concern,1,0.0056341242630323,0.0363745283264336,0.0357567934826257,386,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,"['ADRA1A', 'SIGMAR1', 'ADRA1B']","['ADRA1A', 'SIGMAR1', 'ADRA1B']",4.590400000000005,313.872,0.0,1.0,3.24,3.0,3,0,0,0,0,0,0.0,0.0,0,0,1,0.0056341242630323,0,0.9420474
DB00328,Indomethacin,Indomethacin,7,vMost-DILI-concern,1,4.917098209516696,0.6376598103458218,0.3407226454237335,532,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,"['PTGS2', 'PLA2G2A', 'PPARG', 'GLO1', 'PPARA', 'AKR1C3', 'EIF2AK2']","['PTGS2', 'PLA2G2A', 'PPARG', 'GLO1', 'PPARA', 'AKR1C3', 'EIF2AK2']",3.9273200000000026,357.7930000000002,1.0,4.0,68.53,4.0,7,2,0,1,0,2,0.2857142857142857,0.2857142857142857,1,0,1,4.917098209516696,1,0.9951196
DB00331,Metformin,Metformin hydrochloride,4,vLess-DILI-concern,1,-0.0089428667175446,0.0332253239747728,0.0341178990474519,504,CN(C)C(=N)N=C(N)N.Cl,"['ACACB', 'ETFDH', 'PRKAB1', 'GPD1']","['ACACB', 'ETFDH', 'PRKAB1', 'GPD1']",-0.8220300000000003,165.62800000000001,3.0,1.0,91.49,0.0,4,0,0,0,0,0,0.0,0.0,0,0,0,-0.0089428667175446,0,0.017813148
DB00346,Alfuzosin,Alfuzosin hydrochloride,3,vLess-DILI-concern,1,-0.003742612015088,0.0396452221224486,0.0401732069053323,241,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC.Cl,"['ADRA1A', 'ADRA1A', 'ADRA1B']","['ADRA1A', 'ADRA1A', 'ADRA1B']",1.7724999999999995,425.9170000000001,2.0,8.0,111.83000000000001,8.0,3,0,0,0,0,0,0.0,0.0,0,0,0,-0.003742612015088,0,0.87136716
DB00363,Clozapine,Clozapine,5,vMost-DILI-concern,1,1.403951437891738,0.2948731443588945,0.1457461427871728,519,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42,"['ADRA1A', 'ADRA1B', 'ADRA2B', 'GSTP1', 'GABBR1']","['ADRA1A', 'ADRA1B', 'ADRA2B', 'GSTP1', 'GABBR1']",3.7227000000000023,326.8310000000001,1.0,4.0,30.869999999999997,0.0,5,1,0,0,0,1,0.2,0.2,1,0,1,1.403951437891738,1,0.790554
DB00367,Levonorgestrel,Levonorgestrel,5,vNo-DILI-concern,0,1.231200490021546,0.2912007756815035,0.1951463088556553,524,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,"['SRD5A1', 'ESR1', 'AR', 'SHBG', 'NR3C1']","['SRD5A1', 'ESR1', 'AR', 'SHBG', 'NR3C1']",3.8826000000000036,312.45300000000003,1.0,2.0,37.3,1.0,5,0,0,0,0,0,0.0,0.0,0,0,1,1.231200490021546,0,0.9949079
DB00368,Norepinephrine,Norepinephrine bitartrate,5,vNo-DILI-concern,0,-0.0543800162217583,0.0681269313356162,0.0737188971866739,677,C1=CC(=C(C=C1C(CN)O)O)O.C(C(C(=O)O)O)(C(=O)O)O.O,"['ADRA1A', 'ADRA1B', 'ADRA2B', 'ADRB2', 'PAH']","['ADRA1A', 'ADRA1B', 'ADRA2B', 'ADRB2', 'PAH']",-2.8573999999999993,337.2810000000001,8.0,8.0,233.26999999999998,5.0,5,0,0,0,0,0,0.0,0.0,0,0,0,-0.0543800162217583,0,0.04050141
DB00390,Digoxin,Digoxin,4,vNo-DILI-concern,0,0.0019981265450498,0.0288441453267431,0.0285623850995487,264,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,"['ATP1B1', 'ATP1B2', 'ATP1B3', 'ATP1A1']","['ATP1B1', 'ATP1B2', 'ATP1B3', 'ATP1A1']",2.2181000000000024,780.9490000000003,6.0,14.0,203.06,7.0,4,0,0,0,0,0,0.0,0.0,0,0,0,0.0019981265450498,0,0.016410034
DB00396,Progesterone,Progesterone,7,vLess-DILI-concern,1,1.729143932460186,0.4326488763152298,0.2941947291389968,826,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,"['NR3C2', 'ESR1', 'CYP17A1', 'ORM1', 'NR3C1', 'AR', 'SHBG']","['NR3C2', 'ESR1', 'CYP17A1', 'ORM1', 'NR3C1', 'AR', 'SHBG']",4.723500000000005,314.4690000000001,0.0,2.0,34.14,1.0,7,0,0,0,0,0,0.0,0.0,0,0,1,1.729143932460186,0,0.39124444
DB00398,Sorafenib,Regorafenib,8,vMost-DILI-concern,1,0.6095362294093732,0.3193662408931959,0.2557135296722532,628,CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F,"['BRAF', 'EGFR', 'RAF1', 'FLT4', 'KDR', 'FLT1', 'PDGFRB', 'FGFR1']","['BRAF', 'EGFR', 'RAF1', 'FLT4', 'KDR', 'FLT1', 'PDGFRB', 'FGFR1']",5.688800000000001,482.8210000000001,3.0,4.0,92.35,5.0,8,1,0,0,0,1,0.125,0.125,1,0,1,0.6095362294093732,1,0.998917
DB00408,Loxapine,Clozapine,3,vMost-DILI-concern,1,-0.002670790108699,0.0401407873989792,0.0405175684636718,244,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42,"['ADRA1A', 'ADRA1B', 'ADRA2B']","['ADRA1A', 'ADRA1B', 'ADRA2B']",3.7227000000000023,326.8310000000001,1.0,4.0,30.869999999999997,0.0,3,0,0,0,0,0,0.0,0.0,0,0,1,-0.002670790108699,0,0.92578703
DB00412,Rosiglitazone,Rosiglitazone maleate,6,vLess-DILI-concern,1,0.6412102694473067,0.3734096555525367,0.2979720369473208,756,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.C(=CC(=O)O)C(=O)O,"['PPARG', 'ACSL4', 'PPARA', 'PPARD', 'RXRA', 'RXRB']","['PPARG', 'ACSL4', 'PPARA', 'PPARD', 'RXRA', 'RXRB']",2.2027,473.5070000000001,3.0,8.0,146.13,9.0,6,1,0,2,0,2,0.3333333333333333,0.16666666666666666,1,0,0,0.6412102694473067,1,0.8980136
DB00421,Spironolactone,Spironolactone,5,vLess-DILI-concern,1,1.5604968919779756,0.2861370775919089,0.1363380404744565,518,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,"['NR3C2', 'NR3C1', 'AR', 'ESR1', 'NR1I2']","['NR3C2', 'NR3C1', 'AR', 'ESR1', 'NR1I2']",4.852300000000005,416.5830000000003,0.0,5.0,60.44,1.0,5,1,0,1,0,1,0.2,0.2,1,0,1,1.5604968919779756,1,0.9919607
DB00441,Gemcitabine,Gemcitabine hydrochloride,3,vMost-DILI-concern,1,0.0070758181597418,0.045890017374223,0.0450463434286305,389,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F.Cl,"['RRM1', 'TYMS', 'CMPK1']","['RRM1', 'TYMS', 'CMPK1']",-0.8668000000000002,299.661,3.0,7.0,110.60000000000001,2.0,3,0,0,0,0,0,0.0,0.0,0,0,0,0.0070758181597418,0,0.98715186
DB00451,Levothyroxine,Levothyroxine sodium,3,vLess-DILI-concern,1,-0.4629229936251701,0.074815640256896,0.1138920538543762,432,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)[O-])N.[Na+],"['ITGAV', 'THRA', 'THRB']","['ITGAV', 'THRA', 'THRB']",0.22660000000000158,798.8539999999999,2.0,5.0,95.61,5.0,3,0,0,0,0,0,0.0,0.0,0,0,0,-0.4629229936251701,0,0.016093668
DB00457,Prazosin,Terazosin hydrochloride,4,vNo-DILI-concern,0,-0.0047320438086382,0.0533558614397954,0.0540234246182291,244,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC.O.O.Cl,"['ADRA1A', 'ADRA1B', 'ADRA2B', 'ADRA1A']","['ADRA1A', 'ADRA1B', 'ADRA2B', 'ADRA1A']",-0.1707999999999999,459.9310000000002,1.0,8.0,166.04000000000002,4.0,4,0,0,0,0,0,0.0,0.0,0,0,0,-0.0047320438086382,0,0.04992773
DB00458,Imipramine,Imipramine hydrochloride,4,vLess-DILI-concern,1,0.4850833558936469,0.1479379112518586,0.1083546594176449,510,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,"['ADRA1A', 'KCND3', 'ADRA1B', 'ORM2']","['ADRA1A', 'KCND3', 'ADRA1B', 'ORM2']",4.296800000000005,316.87600000000003,0.0,2.0,6.48,4.0,4,0,0,0,0,0,0.0,0.0,0,0,1,0.4850833558936469,0,0.64570934
DB00459,Acitretin,Acitretin,7,vMost-DILI-concern,1,1.1335697872883714,0.5155347073445242,0.4067577212274126,829,CC1=CC(=C(C(=C1C=CC(=CC=CC(=CC(=O)O)C)C)C)C)OC,"['RXRA', 'STAT3', 'RARA', 'RARB', 'RARG', 'RXRB', 'RBP1']","['RXRA', 'STAT3', 'RARA', 'RARB', 'RARG', 'RXRB', 'RBP1']",5.167060000000005,326.4360000000001,1.0,2.0,46.53,6.0,7,1,0,1,0,2,0.2857142857142857,0.14285714285714285,1,0,1,1.1335697872883714,1,0.9027545
