gene,dili_influence
BLOC1S1,0.0014503530247339414
BLOC1S2,0.0021515851016116355
BLOC1S3,0.0016362793394169729
BLOC1S4,0.001476860650829085
BLOC1S5,0.0014646104620677756
BLOC1S6,0.0014330060385731353
BLVRA,0.09501814504761559
BLVRB,0.07284091485940664
BLZF1,0.00294468144937428
BMF,0.01762369617862026
BMI1,0.0034848930225136587
BMP1,0.03408445102751273
BMP2,0.027340823340155734
BMP4,0.010529834891171543
BMPER,0.008950359657495811
BMPR1A,0.01025659026157845
BMPR2,0.009750243805232988
BMS1,0.002256096186896833
BMT2,0.002472668113292836
BNIP1,0.00173395628682194
BNIP2,0.00836608524062821
BNIP3,0.014881363113352974
BNIP3L,0.01390986044678827
BOD1,0.0049676701474299185
BOD1L1,0.00920944086957584
BOK,0.02088760278400859
BOLA1,0.0072929680419324275
BOLA2,0.005946804618229089
BOLA3,0.005919828093682996
BOP1,0.0024892261953340213
BORCS5,0.0015458264555702483
BORCS6,0.001545826455570248
BORCS7,0.001545826455570248
BORCS8,0.001545826455570248
BPGM,0.05363573737486592
BPNT1,0.0047353534561380434
BPTF,0.004202729576365557
BRAF,0.009899296695231444
BRAP,0.007752308016749142
BRCC3,0.0033630564302408925
BRD1,0.004888607791117407
BRD2,0.0050639080837359685
BRD3,0.004971220885383404
BRD4,0.007152177627295532
BRD7,0.005518732881390506
BRD8,0.00414744243271037
BRD9,0.0043860614803506726
BRF1,0.0037107802217636616
BRF2,0.0035732460663439854
BRIX1,0.002448139818656488
BRK1,0.005495827773014667
BRMS1,0.004970420724894948
BRMS1L,0.004890456094016758
BROX,0.0018835291222321039
BRPF1,0.004888607791117407
BRPF3,0.004888607791117407
BRWD1,0.00803060626369776
BSCL2,0.008493368111277901
BSG,0.017821638937479494
BST1,0.029654498963492877
BST2,0.007301236013252499
BTAF1,0.005496126068622727
BTBD1,0.00557729159067441
BTBD2,0.004996721239795761
BTBD9,0.004377359310410775
BTD,0.17118207546032255
BTF3,0.003518114064533464
BTF3L4,0.002968467654499736
BTG1,0.0011297784416126036
BTG2,0.0033871177176605753
BTG3,0.0011297784416126036
BTN2A1,0.04557022407458994
BTN2A2,0.04557022407458994
BTN3A1,0.03600355611228995
BTN3A2,0.038648720903055954
BTN3A3,0.038648720903055954
BTNL9,0.04557022407458994
BTRC,0.01639622116426655
BUB3,0.0032001814941492812
BUD13,0.0011403444299894411
BUD31,0.001452193419187265
BYSL,0.0027057245729450643
C11orf74,0.001506057238941422
C12orf65,0.0029562052740754984
C12orf66,0.0024397292550730476
C15orf41,0.0010764852525966366
C17orf49,0.004376711347144986
C19orf54,0.0009915614617741998
C1D,0.0011757690410606155
C1GALT1,0.003272876636312118
C1GALT1C1,0.003508778783474876
C1QA,0.048495022818681614
