gene,dili_influence
BRAP,0.0027920733692895503
BRCC3,0.004025070232846494
BRD1,0.0020531936795071615
BRD2,0.000663533021926255
BRD3,0.0007415917144925506
BRD4,0.008362356997135738
BRD7,0.004675587826978881
BRD8,0.004903309760690008
BRD9,0.003962652923544433
BRF1,0.0014225947228440883
BRF2,0.0005215271497032267
BRIX1,0.0034771478414897953
BRK1,0.007039372563759748
BRMS1,0.0023442716600053223
BRMS1L,0.002500691356312761
BROX,0.00017729102835453795
BRPF1,0.0020458789584162107
BRPF3,0.0020371177318441844
BRWD1,0.00026110700137936207
BSCL2,0.0005711630387543654
BSG,0.014881206032344965
BST1,0.016280579235974584
BST2,0.0002988450150657645
BTAF1,0.0006662514608072074
BTBD1,0.0007064040009133751
BTBD2,0.00042928320673042784
BTBD9,0.0006783268832590019
BTD,0.16580194124752665
BTF3,0.0029984020851309694
BTF3L4,5.4530406990642754e-05
BTG1,5.020808093853705e-05
BTG2,0.00029263100288245796
BTG3,4.967224229458253e-05
BTN2A1,0.005445169721740238
BTN2A2,0.005450658422738391
BTN3A1,0.011945098663781985
BTN3A2,0.009410697704761745
BTN3A3,0.009359403272944409
BTNL9,0.005445169721740238
BTRC,0.023727548960798227
BUB3,0.00170187874492362
BUD13,0.002879847244125214
BUD31,0.003657454717757574
BYSL,0.008580083980775323
C11orf74,0.00028744803888574883
C12orf65,0.0007479983229500154
C12orf66,0.0009303949653312861
C15orf41,4.344310044747816e-05
C17orf49,0.004503975807338418
C19orf54,0.00022969550013048951
C1D,0.0006527312678916087
C1GALT1,0.000609175307369465
C1GALT1C1,0.0004914663865142159
C1QA,0.02034996021846009
C1QB,0.019527716680044487
C1QBP,0.012998131648877491
C1QC,0.01927735572624298
C1R,0.022227328517209422
C1S,0.020973683115922345
C1orf198,0.0016032174833568278
C1orf226,0.0002682021181154688
C2,0.023841792836425048
C2CD5,0.0005364631167967008
C2orf49,0.00020085899717695336
C3,0.25838968372251697
C3AR1,0.010543113332253471
C4A,0.049836008408859565
C4B,0.042156446950485586
C4BPA,0.005294897691799475
C4BPB,0.005283601577156971
C5,0.020448102090558168
C5AR1,0.01441275297730375
C6,0.008238289180586297
C7,0.008234258213594053
C7orf26,0.0005711633829448316
C8A,0.00991040773660874
C8B,0.008243403164517878
C8G,0.0057896641408238
C9,0.012556726569983719
C9orf72,0.0059601098280419275
C9orf78,0.00010612516903571295
CA2,0.0003968856456846649
CAB39,0.0018822122346227115
CAB39L,0.0015016315155059073
CABIN1,0.001043259824942853
CABLES1,0.0008017788877171154
